,district,area,year,rooms,value,floor,elevator,parking,warehouse
882, هروی ,۱۵۲,۱۳۸۵,۳,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
883, سلسبیل,۴۰,۱۳۸۰,۱,۱٬۶۰۰٬۰۰۰٬۰۰۰,همکف,False,False,False
884, سعادت‌آباد ,۱۵۰,۱۳۹۰,۳,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
885, ونک,۱۴۵,۱۴۰۱,۳,۱۷٬۴۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
886, دروس ,۱۳۵,۱۳۹۳,۳,۱۰٬۴۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
887, شاهین ,۱۰۶,۱۳۸۵,۲,۶٬۳۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
888, طرشت ,۱۱۰,۱۳۹۲,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
889, شهر زیبا ,۱۴۹,۱۴۰۰,۳,۱۱٬۲۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
890, ولنجک ,۲۳۰,۱۳۹۰,۳,۳۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
891, دروس ,۱۷۵,۱۴۰۰,۳,۱۴٬۳۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
892, ازگل ,۱۴۵,۱۳۹۳,۳,۱۳٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
893, گیشا (کوی نصر) ,۱۴۸,۱۳۹۴,۳,۱۲٬۷۲۸٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
894, دهکده المپیک ,۱۶۶,۱۴۰۱,۳,۵٬۲۸۰٬۰۰۰٬۰۰۰,۱۴,"(True,)","(True,)",True
895, دربند,۱۳۷,۱۳۹۷,۳,۱۳٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
896, نیاوران ,۱۲۰,۱۴۰۱,۲,۱۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
897, زعفرانیه ,۱۹۰,۱۳۹۵,۳,۲۶٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۶,"(True,)","(True,)",True
898, استاد معین ,۷۵,۱۳۹۵,۲,۳٬۶۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
899, آجودانیه ,۲۸۰,۱۴۰۱,۳,۵۰٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
900, مرزداران ,۸۸,۱۴۰۱,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۷,"(True,)","(True,)",True
901, نیاوران ,۱۷۵,۱۳۹۷,۳,۱۹٬۹۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
902, قیطریه ,۱۷۰,۱۴۰۱,۳,۲۱٬۲۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
903, گیشا (کوی نصر) ,۱۱۸,۱۳۹۹,۳,۱۱٬۳۳۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
904, ولنجک ,۲۳۰,۱۳۹۸,۳,۶۰٬۰۰۰٬۰۰۰٬۰۰۰,۱۰ از ۱۲,"(True,)","(True,)",True
905, الهیه ,۱۵۰,۱۴۰۱,۳,۲۹٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۱۰,"(True,)","(True,)",True
906, فاطمی ,۹۰,۱۴۰۱,۲,۷۵٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
907, ستارخان ,۱۰۳,۱۳۹۲,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
908, یوسف‌آباد ,۱۲۷,۱۳۹۹,۳,۱۳٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
909, کوی فردوس ,۶۸,۱۳۸۵,۲,۴٬۷۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
910, نیاوران ,۲۷۴,۱۴۰۰,۴,۵۴٬۶۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
911, کامرانیه ,۱۸۹,۱۴۰۰,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
912, فرمانیه ,۲۸۹,۱۳۹۹,۴,۵۹٬۰۰۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
913, فرمانیه ,۱۸۲,۱۴۰۱,۳,۳۹٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
914, فرمانیه ,۲۳۰,۱۳۹۸,۳,۳۳٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۷,"(True,)","(True,)",True
915, فرمانیه ,۲۴۴,۱۳۹۹,۳,۳۹٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
916, کامرانیه ,۲۰۰,۱۳۹۸,۳,۳۲٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۷,"(True,)","(True,)",True
917, نیاوران ,۲۷۹,۱۴۰۰,۴,۵۷٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
918, فرمانیه ,۲۰۰,۱۳۹۷,۳,۳۷٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
919, نیاوران ,۲۹۳,۱۳۹۹,۴,۵۸٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
920, نیاوران ,۱۸۰,۱۴۰۰,۳,۲۸٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
921, فرمانیه ,۱۹۵,۱۴۰۰,۳,۴۳٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
922, فرمانیه ,۲۴۰,۱۳۹۹,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
923, کامرانیه ,۲۱۵,۱۴۰۰,۳,۴۳٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
924, نیاوران ,۲۲۰,۱۴۰۰,۳,۳۱٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
925, نیاوران ,۲۵۰,۱۴۰۰,۳,۴۷٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
926, نیاوران ,۱۹۳,۱۴۰۰,۳,۲۸٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
927, نیاوران ,۱۷۵,۱۴۰۱,۳,۳۱٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
928, نیاوران ,۱۸۰,۱۴۰۱,۳,۳۲٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
929, مرزداران ,۱۴۸,۱۴۰۱,۳,۱۴٬۸۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
930, استاد معین,۱۰۵,۱۴۰۱,۲,۳٬۹۵۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
931, مرزداران ,۱۱۲,۱۴۰۱,۲,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۸ از ۸,"(True,)","(True,)",True
932, فرمانیه ,۱۶۰,۱۳۸۶,۲,۱۶٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
933, ولنجک ,۲۳۵,۱۳۹۹,۳,۵۵٬۰۰۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
934, فرمانیه ,۱۲۰,۱۳۹۱,۲,۱۵٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
935, الهیه ,۶۶۰,۱۳۷۷,+۴,۴۳۸,مگا مسکن,"(True,)","(True,)",True
936, کوی فردوس ,۷۵,۱۳۸۶,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
937, باغ فیض ,۵۷,۱۳۹۹,۱,۳٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
938, سازمان برنامه,۶۸,۱۳۸۱,۲,۴٬۲۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
939, جنت‌آباد جنوبی ,۹۷,۱۳۸۷,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
940, شهرک غرب ,۱۱۵,۱۳۸۴,۲,۱۰٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
941, جنت‌آباد جنوبی ,۱۰۷,۱۴۰۱,۲,۸٬۶۷۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
942, اندیشه (شهر زیبا) ,۸۵,۱۳۹۰,۲,۱٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۳,False,"(True,)",True
943, تهران‌سر ,۱۲۹,۱۴۰۱,۲,۶٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
944, دریاچه شهدای خلیج فارس ,۱۱۲,۱۳۹۶,۲,۵٬۲۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
945, سازمان برنامه ,۲۱۲,۱۴۰۰,۳,۲۱٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۲,"(True,)","(True,)",True
946, کوی فردوس ,۷۰,۱۴۰۱,۲,۵٬۶۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
947, تهران‌سر ,۱۷۵,۱۴۰۱,۳,۹٬۶۵۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
948, بریانک ,۵۴,۱۳۷۶,۱,۱٬۵۹۰٬۰۰۰٬۰۰۰,۱,False,False,False
949, کوی فردوس ,۶۷,۱۴۰۱,۱,۴٬۶۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
950, شهرک پرواز ,۵۱,۱۳۹۱,۱,۳٬۸۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
951, نیاوران ,۱۹۰,۱۳۹۳,۳,۲۹٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
952, جنت‌آباد مرکزی ,۱۲۲,۱۳۸۹,۳,۷٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
953, نیاوران,۲۵۰,۱۳۹۲,۴,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
954, کن ,۸۱,۱۳۸۳,۲,۳٬۹۰۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
955, دروس ,۲۰۰,۱۴۰۰,۳,۳۱٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
956, زعفرانیه ,۲۱۹,۱۴۰۱,۳,۶۱٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
957, طرشت ,۱۰۱,۱۴۰۱,۲,۵٬۶۵۶٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
958, ولنجک ,۲۰۶,۱۳۸۶,۳,۲۴٬۸۰۰٬۰۰۰٬۰۰۰,۴ از ۹,"(True,)","(True,)",True
959, زعفرانیه ,۱۸۰,۱۳۹۷,۳,۳۸٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
960, جنت‌آباد مرکزی ,۸۲,۱۳۹۳,۲,۵٬۶۲۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
961, جنت‌آباد شمالی ,۱۰۱,۱۳۹۹,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
962, حکیمیه ,۱۲۰,۱۴۰۱,۳,۸٬۴۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
963, جنت‌آباد مرکزی ,۹۲,۱۳۹۸,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
964, سهروردی ,۱۰۹,۱۳۹۹,۲,۸٬۲۲۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
965, کوی فردوس ,۸۸,۱۳۸۶,۲,۵٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
966, دکتر هوشیار ,۱۰۴,۱۴۰۱,۲,۵٬۳۵۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
967, سهروردی ,۱۹۰,۱۴۰۰,۳,۱۴٬۰۷۵٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
968, جنت‌آباد مرکزی ,۹۷,۱۳۹۷,۲,۶٬۸۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
969, دربند ,۱۸۱,۱۳۹۷,۳,۲۸٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
970, امامزاده حسن(ع) ,۴۰,۱۳۷۱,۱,۱٬۳۰۰٬۰۰۰٬۰۰۰,۱,False,False,False
971, دریاچه شهدای خلیج فارس ,۸۵,۱۴۰۱,۲,۲٬۶۲۰٬۰۰۰٬۰۰۰,۱۹ از ۲۱,"(True,)","(True,)",True
972, پونک ,۱۰۵,۱۳۸۶,۳,۴٬۹۳۵٬۰۰۰٬۰۰۰,۶ از ۱۳,"(True,)","(True,)",True
973, سازمان برنامه ,۹۲,۱۳۸۵,۲,۵٬۶۸۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
974, هروی ,۸۸,۱۴۰۱,۲,۸٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
975, دهکده المپیک ,۸۸,۱۴۰۰,۲,۱٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
976, پونک,۱۱۶,۱۴۰۰,۲,۱۰٬۷۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
977, جیحون ,۵۵,۱۴۰۰,بدون اتاق,۲٬۴۰۰٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)",False,False
978, بریانک ,۴۴,۱۳۸۳,۱,۱٬۳۸۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
979, هروی ,۱۷۶,۱۴۰۱,۳,۲۲٬۸۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
980, دریاچه شهدای خلیج فارس ,۶۰,۱۴۰۱,۱,۱٬۳۴۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
981, اوقاف ,۷۹,۱۳۹۲,۲,۳٬۷۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)",False,False
982, جنت‌آباد مرکزی,۱۲۷,۱۳۹۳,۳,۷٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
983, اندیشه (شهر زیبا) ,۷۶,۱۳۹۴,۲,۱٬۵۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
984, ظفر ,۱۴۳,۱۳۸۶,۳,۱۲٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
985, سعادت‌آباد ,۳۰۰,۱۳۹۹,۴,۵۴٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
986, بریانک ,۴۲,۱۳۸۷,۱,۱٬۴۰۰٬۰۰۰٬۰۰۰,۳ از ۳,False,False,False
987, یوسف‌آباد ,۲۰۰,۱۴۰۰,۳,۱۹٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
988, شهران شمالی ,۱۰۵,۱۳۸۷,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
989, کامرانیه ,۱۲۵,۱۳۸۸,۲,۱۲٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
990, نیاوران ,۱۶۸,۱۳۸۸,۳,۱۳٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
991, آجودانیه ,۱۷۸,۱۳۹۵,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
992, هروی ,۱۰۲,۱۴۰۱,۲,۸٬۱۶۰٬۰۰۰٬۰۰۰,۵ از ۱۱,"(True,)","(True,)",True
993, سلسبیل ,۶۲,۱۳۹۳,۲,۲٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
994, طرشت ,۸۷,۱۳۹۴,۲,۴٬۸۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
995, جی ,۹۰,۱۴۰۱,۲,۳٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
996, ستارخان ,۷۸,۱۳۸۱,۲,۳٬۵۵۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
997, کوی فردوس ,۱۰۶,۱۳۹۰,۲,۶٬۴۲۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
998, استاد معین ,۵۵,۱۳۹۷,۱,۲٬۴۹۸٬۰۰۰٬۰۰۰,۴,"(True,)",False,False
999, فاطمی ,۹۸,۱۳۷۵,۲,۵٬۳۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
1000, کوی فردوس ,۹۵,۱۴۰۱,۲,۶٬۳۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1001, سازمان برنامه ,۶۲,۱۴۰۱,۲,۵٬۳۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1002, سعادت‌آباد ,۱۰۸,۱۴۰۱,۲,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
1003, نیاوران ,۲۲۰,۱۳۹۱,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
1004, قیطریه,۱۸۰,۱۴۰۱,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1005, زعفرانیه ,۴۵۰,۱۳۹۵,+۴,۷۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
1006, ولنجک ,۵۰۰,۱۴۰۱,۴,۱۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
1007, ولنجک ,۲۵۰,۱۴۰۱,۴,۴۵٬۰۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
1008, سازمان برنامه ,۶۰,۱۴۰۱,۱,۴٬۹۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
1009, اندیشه (شهر زیبا) ,۷۱,۱۳۹۴,۲,۱٬۹۹۵٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
1010, دهکده المپیک ,۱۱۷,۱۴۰۰,۲,۸٬۲۰۰٬۰۰۰٬۰۰۰,۱۳,"(True,)","(True,)",True
1011, نیاوران ,۱۷۰,۱۴۰۱,۳,۱۹٬۹۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
1012, اندیشه (شهر زیبا) ,۵۳,۱۳۹۴,۱,۱٬۳۵۵٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1013, اختیاریه,۱۰۱,۱۳۸۳,۳,۹٬۱۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
1014, شهرک غرب,۸۵,۱۳۹۸,۲,۱۷٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1015, مبارک‌آباد بهشتی ,۲۵۰,۱۴۰۰,۳,۵٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
1016, تهرانپارس غربی ,۱۰۰,۱۴۰۰,۲,۷٬۹۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
1017, اندیشه (شهر زیبا) ,۴۳,۱۳۹۲,۱,۱٬۰۰۵٬۰۰۰٬۰۰۰,۳ از ۳,False,"(True,)",True
1018, گاندی ,۱۴۶,۱۳۸۲,۳,۱۳٬۹۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
1019, جمال‌زاده ,۴۰,۱۳۸۵,۱,۲٬۲۰۰٬۰۰۰٬۰۰۰,همکف از ۴,False,"(True,)",True
1020, دروس ,۱۱۰,۱۳۹۳,۲,۱۲٬۳۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1021, پاسداران ,۱۵۰,۱۳۹۸,۲,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
1022, جنت‌آباد مرکزی ,۱۳۳,۱۴۰۱,۳,۹٬۹۷۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1023, چیتگر ,۱۰۰,۱۴۰۱,۲,۶۹۵٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
1024, پونک ,۸۷,۱۳۹۶,۲,۶٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1025, سعادت‌آباد ,۱۶۵,۱۴۰۱,۳,۲۳٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1026, سعادت‌آباد ,۱۴۰,۱۳۹۹,۳,۱۴٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1027, سعادت‌آباد ,۱۵۰,۱۳۸۵,۳,۱۵٬۷۷۷٬۷۷۷٬۷۷۷,۶,"(True,)","(True,)",True
1028, شهرک غرب ,۱۹۰,۱۴۰۰,۳,۲۵٬۶۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1029, شهران جنوبی ,۱۰۱,۱۳۸۲,۲,۵٬۶۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1030, باغ فیض ,۸۶,۱۳۹۳,۲,۵٬۸۲۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
1031, اقدسیه ,۱۵۱,۱۴۰۰,۳,۱۳٬۲۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
1032, سلسبیل ,۵۷,۱۳۷۴,۱,۱٬۵۷۹٬۵۰۰٬۰۰۰,۱,False,False,False
1033, جیحون ,۸۳,۱۳۸۰,۲,۲٬۴۹۰٬۰۰۰٬۰۰۰,۳,False,False,False
1034, جنت‌آباد جنوبی ,۶۳,۱۳۸۶,۲,۴٬۲۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
1035, جنت‌آباد شمالی ,۱۱۰,۱۳۹۵,۲,۵٬۹۹۹٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
1036, طرشت ,۶۰,۱۳۹۹,۱,۴٬۰۹۹٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
1037, شهرک شهید باقری ,۱۰۰,۱۴۰۱,۲,۱٬۳۵۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
1038, زعفرانیه ,۱۵۰,قبل از ۱۳۷۰,۳,۳۶٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۲,"(True,)","(True,)",True
1039, شهر زیبا ,۸۵,۱۳۸۵,۲,۴٬۰۹۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1040, نیاوران ,۲۵۰,۱۴۰۱,۳,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
1041, فرمانیه ,۲۱۵,۱۴۰۱,۳,۳۶٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1042, جنت‌آباد جنوبی ,۱۰۵,۱۳۹۶,۲,۵٬۴۹۹٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
1043, کوی فردوس ,۹۲,۱۳۸۴,۲,۵٬۶۷۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1044, شهر زیبا ,۹۷,۱۳۸۳,۲,۵٬۷۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
1045, شهر زیبا ,۱۰۲,۱۳۸۱,۲,۶٬۲۲۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
1046, جنت‌آباد جنوبی ,۱۳۴,۱۴۰۱,۳,۱۱٬۳۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1047, فرمانیه,۶۰,۱۳۹۵,۴,۶٬۸۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
1048, پونک ,۷۵,۱۳۸۵,۲,۳۹٬۵۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
1049, محمودیه ,۱۳۵,۱۳۹۰,۲,۱۸٬۲۲۵٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
1050, پاسداران ,۱۲۲,۱۴۰۱,۲,۹٬۷۶۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
1051, جنت‌آباد جنوبی ,۱۰۵,۱۴۰۱,۲,۸٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1052, پاسداران ,۱۷۹,۱۴۰۱,۳,۱۳٬۴۲۵٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
1053, جنت‌آباد مرکزی ,۷۵,۱۳۸۹,۲,۴٬۹۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
1054, سعیدآباد ,۸۰,۱۳۹۵,۲,۵۰۰,مستر ویلا,"(True,)","(True,)",True
1055, نارمک,۶۸,۱۳۹۵,۲,۴٬۸۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
1056, جیحون ,۶۵,۱۴۰۱,۲,۲٬۸۰۰٬۰۰۰٬۰۰۰,۵,"(True,)",False,False
1057, دریاچه شهدای خلیج فارس ,۱۱۸,۱۳۹۸,۲,۴٬۹۵۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
1058, دریاچه شهدای خلیج فارس ,۱۵۷,۱۴۰۱,۳,۶٬۲۰۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
1059, گیشا (کوی نصر) ,۱۲۲,۱۳۹۴,۲,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
1060, فرمانیه ,۷۱۰,۱۳۹۸,+۴,۲۰۰٬۰۰۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
1061, اقدسیه ,۵۸۰,۱۴۰۰,+۴,۱۶۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
1062, اقدسیه ,۳۹۷,۱۴۰۰,۴,۱۴۸٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
1063, فرمانیه ,۱۲۷,۱۴۰۱,۲,۲۲٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
1064, شهرک ولیعصر,۵۳,۱۳۷۴,۱,۲٬۳۰۰٬۰۰۰٬۰۰۰,۱ از ۳,False,False,False
1065, شهران شمالی ,۹۷,۱۳۹۴,۲,۵٬۲۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
1066, سلسبیل ,۵۳,۱۳۷۴,۱,۱٬۳۸۱٬۰۰۰٬۰۰۰,زیرهمکف,False,False,False
1067, بریانک ,۵۵,۱۳۷۶,۱,۱٬۵۲۰٬۰۰۰٬۰۰۰,۱,False,False,False
1068, بریانک ,۶۱,۱۳۷۶,۱,۱٬۷۱۵٬۰۰۰٬۰۰۰,۲,False,False,False
1069, دروس ,۱۳۵,۱۳۸۵,۳,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
