,district,area,year,rooms,value,floor,elevator,parking,warehouse
8472, قبا ,۸۵,۱۴۰۱,۲,۹٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8473, مرزداران ,۱۸۰,۱۳۹۳,۳,۱۴٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8474, میرداماد ,۲۶۰,۱۳۷۳,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8475, درکه ,۱۴۵,۱۳۹۸,۳,۱۶٬۲۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8476, جیحون ,۵۵,۱۳۹۵,۱,۱٬۴۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8477, شهر زیبا ,۱۰۰,۱۳۸۳,۲,۵٬۰۹۹٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)","(True,)",True
8478, جی ,۱۰۳,۱۴۰۱,۲,۳٬۳۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8479, سعادت‌آباد ,۲۴۰,۱۴۰۱,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
8480, جنت‌آباد جنوبی ,۵۵,۱۳۹۷,۱,۴٬۱۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8481, زعفرانیه ,۱۷۰,۱۴۰۱,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8482, فرمانیه ,۲۲۰,۱۳۹۷,۳,۲۵٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8483, قیطریه ,۱۸۷,۱۳۸۵,۳,۱۵٬۴۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8484, هروی,۱۱۲,۱۳۹۹,۲,۸٬۲۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
8485, هروی,۲۲۰,۱۴۰۰,۳,۲۵٬۵۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
8486, پاسداران ,۱۱۵,۱۴۰۰,۲,۱۱٬۶۰۰٬۰۰۰٬۰۰۰,۵ از ۶,"(True,)","(True,)",True
8487, ولنجک ,۱۶۰,۱۳۹۵,۳,۲۵٬۹۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8488, بهار ,۶۵,۱۳۹۰,۲,۳٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8489, امیرآباد ,۱۲۰,۱۳۹۹,۲,۱۰۰٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
8490, شاهین ,۷۵,۱۳۸۵,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8491, جنت‌آباد مرکزی ,۶۰,۱۳۸۱,۱,۴٬۰۰۰٬۰۰۰٬۰۰۰,همکف از ۵,False,"(True,)",True
8492, کوی فردوس ,۱۱۷,۱۴۰۱,۲,۹٬۸۵۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8493, ایرانشهر,۹۵,۱۳۹۵,۲,۶٬۱۸۵٬۰۰۰٬۰۰۰,۲ از ۶,"(True,)","(True,)",True
8494, جنت‌آباد شمالی ,۱۰۶,۱۳۸۶,۲,۵٬۷۸۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
8495, کوی فردوس,۱۰۱,۱۳۸۵,۲,۵٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8496, اقدسیه ,۱۲۰,۱۴۰۱,۲,۱۴٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8497, پونک ,۱۰۴,۱۳۹۹,۲,۷٬۶۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8498, قیطریه,۲۰۰,۱۴۰۱,۳,۴۱٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۱۱,"(True,)","(True,)",True
8499, سازمان برنامه ,۹۷,۱۳۸۶,۲,۵٬۷۸۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8500, پاسداران ,۱۰۵,۱۴۰۱,۲,۸٬۴۰۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
8501, بریانک ,۶۸,۱۳۸۹,۲,۲٬۴۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
8502, جنت‌آباد شمالی ,۱۱۸,۱۴۰۱,۲,۸٬۷۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8503, جیحون ,۵۲,۱۴۰۱,۱,۲٬۴۵۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)",False,False
8504, پونک ,۹۸,۱۴۰۱,۲,۶٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8505, سعادت‌آباد ,۹۰,۱۳۸۸,۲,۹٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
8506, هروی ,۱۵۵,۱۴۰۰,۳,۱۵٬۳۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8507, آجودانیه ,۱۷۰,۱۴۰۱,۳,۱۳٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۱۱,"(True,)","(True,)",True
8508, جردن,۱۱۷,۱۳۹۸,۲,۱۱٬۶۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8509, جنت‌آباد شمالی ,۷۸,۱۳۸۲,۱,۳٬۵۳۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
8510, شهران جنوبی ,۶۲,۱۳۸۳,۲,۳٬۷۵۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
8511, جنت‌آباد جنوبی ,۱۱۰,۱۴۰۰,۲,۷٬۹۹۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8512, هروی ,۱۴۵,۱۴۰۱,۳,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
8513, ستارخان ,۱۲۵,۱۴۰۰,۳,۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8514, جنت‌آباد جنوبی ,۱۰۰,۱۴۰۰,۲,۷٬۷۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8515, ولنجک ,۲۹۰,۱۴۰۱,۴,۹۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8516, جیحون,۷۰,قبل از ۱۳۷۰,۲,۲٬۳۰۰٬۰۰۰٬۰۰۰,۲,False,False,False
8517, ونک ,۱۷۲,۱۴۰۰,۳,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
8518, جردن ,۱۷۰,۱۴۰۰,۳,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
8519, ونک ,۱۶۰,۱۴۰۱,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8520, جردن ,۲۸۰,۱۳۷۵,۴,۲۲٬۵۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
8521, ونک ,۱۸۶,۱۴۰۱,۳,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8522, جردن ,۲۱۵,۱۳۸۷,۴,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8523, اباذر ,۱۰۸,۱۳۸۲,۲,۶٬۴۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8524, طرشت ,۱۳۶,۱۴۰۱,۳,۸٬۷۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8525, پاسداران ,۱۱۰,۱۴۰۱,۲,۸٬۸۰۰٬۰۰۰٬۰۰۰,۱ از ۱۲,"(True,)","(True,)",True
8526, هروی,۱۰۰,۱۴۰۱,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8527, پاسداران ,۱۸۴,۱۴۰۱,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
8528, شهرک راه‌آهن ,۹۸,۱۴۰۱,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8529, مجیدیه ,۶۲,۱۳۸۳,۱,۲٬۴۸۰٬۰۰۰٬۰۰۰,همکف از ۴,False,False,False
8530, دروس ,۱۲۵,۱۳۸۳,۳,۱۲٬۷۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
8531, میرداماد ,۱۷۰,۱۴۰۱,۳,۲۳٬۴۶۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
8532, نیاوران ,۱۴۰,۱۴۰۱,۳,۱۹٬۲۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8533, فرمانیه ,۱۸۶,۱۳۸۵,۳,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8534, افسریه ,۷۰,۱۴۰۱,۲,۴٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
8535, جیحون ,۵۱,۱۳۹۴,۱,۲٬۱۵۰٬۰۰۰٬۰۰۰,همکف,"(True,)",False,False
8536, سوهانک ,۱۸۰,۱۴۰۰,۳,۱۶٬۲۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
8537, بریانک ,۶۱,۱۳۸۰,۱,۱٬۹۷۰٬۰۰۰٬۰۰۰,۲,False,False,False
8538, مرزداران ,۱۹۰,۱۴۰۱,۳,۱۹٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8539, باغ فیض ,۱۱۲,۱۴۰۱,۲,۹٬۵۲۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
8540, مرزداران ,۱۸۳,۱۴۰۱,۳,۱۶٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8541, مرزداران ,۲۱۰,۱۴۰۱,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8542, پونک ,۵۴,۱۴۰۱,۱,۴٬۶۹۸٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8543, پونک ,۵۱,۱۴۰۱,۱,۴٬۸۴۵٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8544, استاد معین ,۵۱,۱۳۹۱,۱,۲٬۱۵۰٬۰۰۰٬۰۰۰,۱,False,False,False
8545, دکتر هوشیار,۶۲,۱۴۰۱,۱,۳٬۹۰۶٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8546, نیرو هوایی ,۶۵,۱۳۸۳,۱,۲٬۴۵۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)",False,False
8547, پیروزی ,۶۵,۱۳۸۵,۱,۲٬۵۸۰٬۰۰۰٬۰۰۰,۴,"(True,)",False,False
8548, میرداماد ,۱۱۸,۱۴۰۰,۲,۱۵٬۳۴۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
8549, استاد معین ,۵۲,۱۳۹۱,۱,۲٬۱۵۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
8550, دروس ,۱۶۵,۱۳۹۶,۳,۱۶٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8551, اختیاریه ,۱۱۰,۱۴۰۱,۲,۱۱٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8552, ولنجک ,۱۲۵,۱۴۰۱,۲,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
8553, دریاچه شهدای خلیج فارس ,۱۳۱,۱۳۸۶,۳,۶٬۳۰۰٬۰۰۰٬۰۰۰,۳ از ۸,"(True,)","(True,)",True
8554, طرشت ,۱۰۷,۱۴۰۱,۲,۶٬۶۱۵٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8555, کوی فردوس ,۸۲,۱۳۹۲,۲,۵٬۴۱۲٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8556, باغ فیض ,۸۲,۱۳۸۴,۲,۴٬۶۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8557, طرشت ,۱۴۰,۱۴۰۱,۳,۸٬۷۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8558, سازمان برنامه ,۷۳,۱۳۸۲,۲,۴٬۱۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
8559, میرداماد ,۱۵۰,۱۳۹۵,۳,۱۶٬۷۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
8560, الهیه ,۲۴۰,۱۴۰۱,۳,۳۳٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8561, سعادت‌آباد,۱۱۷,۱۳۸۷,۲,۱۱٬۱۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8562, سعادت‌آباد ,۱۳۰,۱۳۸۴,۳,۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8563, نظام‌آباد ,۶۵,۱۳۸۱,۱,۱٬۷۵۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
8564, هروی ,۹۸,۱۳۸۵,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8565, دهکده المپیک ,۱۳۵,۱۳۹۷,۳,۷٬۴۲۵٬۰۰۰٬۰۰۰,۱۶ از ۱۹,"(True,)","(True,)",True
8566, چیتگر ,۱۰۰,۱۴۰۱,۲,۱٬۲۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8567, ظفر ,۱۴۵,۱۳۸۰,۳,۷٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
8568, طرشت ,۹۶,۱۴۰۰,۲,۵٬۹۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8569, ستارخان ,۸۳,۱۳۷۵,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
8570, طرشت ,۹۵,۱۳۹۸,۲,۵٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8571, شهرک غرب,۱۴۵,۱۳۸۳,۳,۱۲٬۸۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8572, کوی فردوس ,۱۱۸,۱۳۹۹,۲,۸٬۲۵۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
8573, فاطمی,۱۰۵,۱۳۸۹,۲,۶٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8574, نیاوران ,۱۲۰,۱۳۹۰,۳,۱۲٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
8575, جمال‌زاده ,۱۴۸,۱۳۹۹,۳,۷٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8576, کوی فردوس ,۹۵,۱۳۹۹,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
8577, پونک,۸۲,۱۴۰۰,۲,۴٬۲۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8578, اوقاف ,۱۱۷,۱۴۰۱,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8579, جیحون ,۵۰,۱۴۰۱,۱,۲٬۷۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8580, دکتر هوشیار,۷۸,۱۳۹۱,۲,۳٬۲۵۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
8581, هروی ,۱۶۰,۱۴۰۱,۳,۱۱٬۹۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8582, هروی ,۱۶۰,۱۳۸۲,۳,۱۱٬۹۰۰٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)","(True,)",True
8583, آذربایجان ,۴۰,۱۳۸۳,۱,۱٬۹۰۰٬۰۰۰٬۰۰۰,۱ از ۴,False,False,False
8584, فرمانیه ,۲۴۷,۱۳۸۶,۳,۲۰٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8585, باغ فیض ,۸۲,۱۳۸۱,۲,۴٬۷۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8586, باغ فیض ,۵۵,۱۳۸۴,۲,۳٬۶۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8587, جنت‌آباد جنوبی,۱۰۰,۱۳۹۵,۲,۶٬۲۹۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
8588, جنت‌آباد جنوبی,۸۰,۱۳۸۳,۲,۴٬۶۵۰٬۰۰۰٬۰۰۰,۳ از ۴,False,"(True,)",True
8589, جنت‌آباد جنوبی,۹۲,۱۳۹۴,۲,۶٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8590, جنت‌آباد شمالی,۸۸,۱۳۹۶,۲,۶٬۰۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8591, جنت‌آباد جنوبی,۹۵,۱۳۸۹,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8592, جنت‌آباد جنوبی,۸۵,۱۳۹۵,۲,۵٬۹۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
8593, جنت‌آباد مرکزی ,۵۹,۱۴۰۰,۱,۵٬۳۱۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
8594, جنت‌آباد مرکزی ,۱۲۴,۱۴۰۰,۲,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۱۳,"(True,)","(True,)",True
8595, استاد معین ,۵۲,۱۳۹۱,۱,۲٬۱۵۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
8596, مجیدیه,۵۰,۱۳۹۳,۲,۲٬۹۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
8597, جردن ,۱۶۵,۱۳۸۵,۳,۱۳٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8598, پاسداران ,۱۳۰,۱۴۰۱,۲,۱۰٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8599, ولنجک ,۲۲۵,۱۴۰۰,۳,۵۱٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8600, ولنجک ,۱۵۷,۱۴۰۱,۳,۲۲٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8601, جی ,۴۶,۱۳۸۶,۱,۱٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
8602, شهران شمالی ,۱۱۳,۱۳۸۷,۲,۶٬۵۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8603, سعادت‌آباد ,۱۰۰,۱۳۸۵,۲,۹٬۱۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8604, شهر زیبا ,۵۸,۱۳۸۴,۱,۳٬۳۵۰٬۰۰۰٬۰۰۰,همکف از ۴,False,"(True,)",True
8605, دروس ,۲۱۰,۱۴۰۱,۳,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
8606, آجودانیه ,۲۲۰,۱۴۰۱,۳,۳۷٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
8607, شهران شمالی ,۵۷,۱۴۰۱,۱,۳٬۳۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8608, سازمان برنامه ,۶۵,۱۳۸۲,۲,۴٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8609, قیطریه ,۱۴۵,۱۴۰۰,۳,۱۸٬۸۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8610, ظفر ,۶۵,۱۳۷۸,۱,۳٬۱۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
8611, سعادت‌آباد ,۱۳۰,۱۳۸۶,۳,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
8612, شهران جنوبی ,۹۶,۱۳۸۹,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8613, شهران جنوبی ,۷۸,۱۴۰۱,۲,۶٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8614, باغ فیض ,۵۵,۱۳۸۰,۱,۳٬۹۹۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8615, جنت‌آباد جنوبی ,۱۰۰,۱۴۰۰,۲,۸٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
8616, گیشا (کوی نصر) ,۹۲,۱۴۰۱,۲,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8617, گیشا (کوی نصر) ,۷۹,۱۴۰۰,۲,۹٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8618, آبشار تهران ,۱۳۱,۱۳۸۶,۳,۶٬۱۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8619, عارف ,۵۶,۱۳۸۲,۱,۱٬۷۵۰٬۰۰۰٬۰۰۰,۳,False,False,False
8620, وحیدیه,۴۰,۱۳۸۶,۱,۱٬۹۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
8621, آجودانیه ,۱۲۵,۱۳۹۳,۲,۱۵٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8622, سهروردی ,۱۱۷,۱۴۰۱,۲,۱۱٬۷۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
8623, کوی فردوس ,۵۶,۱۳۸۹,۱,۳٬۷۶۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8624, سهروردی ,۷۰,۱۴۰۱,۲,۶٬۱۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8625, اختیاریه ,۲۰۰,۱۳۸۵,۳,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8626, جیحون ,۶۲,۱۳۸۴,۲,۲٬۷۰۰٬۰۰۰٬۰۰۰,۲,False,False,False
8627, کوی فردوس ,۱۱۰,۱۳۸۰,۳,۵٬۷۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
8628, ولنجک ,۱۰۰,۱۴۰۱,۲,۱۳٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8629, جنت‌آباد مرکزی ,۱۴۹,۱۴۰۰,۳,۱۱٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8630, جی ,۹۰,۱۴۰۱,۲,۳٬۱۵۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)",False,False
8631, مبارک‌آباد بهشتی ,۶۹,۱۳۹۹,۲,۱٬۱۰۴٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8632, دروس ,۱۰۶,۱۳۸۵,۲,۷٬۳۰۰٬۰۰۰٬۰۰۰,۴,False,False,False
8633, شمیران‌نو ,۲۵,۱۳۸۲,بدون اتاق,۵۲۰٬۰۰۰٬۰۰۰,زیرهمکف,False,False,False
8634, هروی ,۱۲۲,۱۴۰۱,۲,۹٬۷۶۰٬۰۰۰٬۰۰۰,۳ از ۱۱,"(True,)","(True,)",True
8635, جیحون ,۶۲,۱۳۹۵,۱,۲٬۵۳۰٬۰۰۰٬۰۰۰,۵,"(True,)",False,False
8636, سلسبیل ,۷۳,۱۳۸۵,۲,۳٬۴۰۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
8637, مبارک‌آباد بهشتی ,۵۵,۱۳۹۷,۱,۱٬۲۴۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
8638, جوانمرد قصاب ,۸۰,۱۴۰۱,۲,۱٬۱۶۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8639, مرزداران ,۷۲,۱۳۸۳,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
8640, ولنجک ,۲۷۰,۱۳۹۹,۴,۸۱٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
8641, محمودیه ,۲۶۰,۱۳۹۹,۴,۴۲٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8642, شمس‌آباد ,۱۶۸,۱۴۰۱,۳,۱۲٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
8643, تهرانپارس غربی ,۱۰۹,۱۴۰۱,۲,۶٬۱۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8644, الهیه ,۳۰۰,۱۳۹۰,۳,۵۴٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8645, ولنجک ,۳۳۰,۱۳۸۸,۴,۴۵٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
8646, میرداماد ,۱۴۹,۱۴۰۱,۳,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8647, میرداماد ,۱۲۸,۱۳۹۹,۲,۱۶٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
8648, میرداماد ,۱۷۵,۱۳۹۶,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8649, میرداماد ,۲۴۰,۱۳۹۱,۴,۲۳٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8650, میرداماد ,۲۰۰,۱۳۹۲,۳,۱۹٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8651, زعفرانیه ,۳۴۵,۱۳۹۰,۴,۵۰٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8652, میرداماد ,۱۷۰,۱۴۰۱,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
8653, میرداماد ,۱۲۵,۱۴۰۱,۳,۱۶٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8654, امیرآباد ,۱۱۸,۱۴۰۱,۲,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
8655, کوی فردوس ,۶۶,۱۳۹۳,۲,۴٬۳۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
8656, کوی فردوس ,۶۶,۱۳۸۷,۲,۴٬۲۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
8657, الهیه ,۱۱۰,۱۴۰۱,۲,۲۶٬۸۸۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
8658, سهروردی ,۹۱,۱۳۹۰,۲,۶٬۴۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
8659, یوسف‌آباد ,۱۴۴,۱۳۹۹,۳,۱۳٬۹۹۰٬۰۰۰٬۰۰۰,۲ از ۶,"(True,)","(True,)",True
