,district,area,year,rooms,value,floor,elevator,parking,warehouse
6399, سعادت‌آباد ,145,1398,3,20000000000,4,True,True,True
6400, سعادت‌آباد ,145,1401,3,20735000000,1,True,True,True
6401, دولت‌آباد ,114,1389,3,2950000000,3,True,True,True
6402, سعادت‌آباد ,135,1390,3,15500000000,2,True,True,True
6403, میرداماد ,138,1393,2,13110000000,4,True,True,True
6404, سهروردی,60,1379,2,2750000000,4,True,True,False
6405, نارمک ,100,1396,2,5650000000,5,True,True,True
6406, کوی فردوس ,81,1385,2,5200000000,4,True,True,True
6407, ولنجک ,205,1400,3,50000000000,7,True,True,True
6408, شهران شمالی ,65,1384,2,4400000000,1,True,True,True
6409, شهران جنوبی ,65,1383,2,3950000000,1,True,True,True
6410, مرزداران ,93,1381,2,7100000000,1,True,True,True
6411, الهیه ,353,1392,4,56500000000,4,True,True,True
6412, ولنجک ,220,1401,3,30000000000,5,True,True,True
6413, الهیه ,1000,1401,4,430000000000,20,True,True,True
6414, ستارخان ,90,1375,2,4500000000,2,True,True,True
6415, شمس‌آباد ,65,1385,2,3800000000,3,True,True,True
6416, سازمان برنامه ,85,1383,2,3790000000,4,True,True,False
6417, شهران شمالی,88,1388,2,4450000000,3,True,True,True
6418, صادقیه ,52,1384,1,3640000000,2,True,True,True
6419, اقدسیه ,120,1396,2,8900000000,3,True,True,True
6420, کوی فردوس ,90,1400,2,6600000000,7,True,True,True
6421, کوی فردوس ,175,1388,3,10600000000,3,True,True,True
6422, ونک ,230,1371,4,13000000000,3,True,True,True
6423, هروی ,218,1400,3,24000000000,5,True,True,True
6424, نیاوران ,80,1377,2,6000000000,2,True,True,False
6425, نیاوران ,229,1388,3,28500000000,4,True,True,True
6426, سعادت‌آباد ,126,1384,3,11500000000,5,True,True,True
6427, جیحون ,47,1396,1,1855000000,3,True,True,False
6428, دروس ,245,1399,3,34000000000,3,True,True,True
6429, دروس ,350,1401,4,92000000000,6,True,True,True
6430, دروس ,300,1400,4,46000000000,5,True,True,True
6431, ستارخان ,64,1401,1,4400000000,1,True,True,True
6432, ظفر ,118,1395,2,10300000000,4,True,True,True
6433, سلسبیل ,60,1380,2,1950000000,4,True,True,False
6434, دروس ,170,1401,3,22100000000,3,True,True,True
6435, سازمان برنامه ,58,1381,1,3600000000,1,True,True,True
6436, جنت‌آباد مرکزی ,100,1390,2,7050000000,2,True,True,True
6437, جنت‌آباد مرکزی ,90,1395,2,6600000000,5,True,True,True
6438, طرشت ,88,1397,2,4650000000,1,True,True,True
6439, طرشت ,78,1381,2,3600000000,2,True,True,True
6440, دریاچه شهدای خلیج فارس ,130,1401,3,2275000000,16,True,True,True
6441, بلوار کشاورز ,141,1395,3,8742000000,3,True,True,True
6442, الهیه ,340,1395,4,85000000000,11,True,True,True
6443, کوی فردوس ,84,1380,2,4290000000,3,True,True,True
6444, پلیس,112,1401,2,6500000000,1,True,True,True
6445, میرداماد ,108,1396,2,10500000000,1,True,True,True
6446, سعادت‌آباد ,102,1388,2,8200000000,1,True,True,True
6447, کوی فردوس ,130,1382,2,7000000000,1,True,True,False
6448, دریاچه شهدای خلیج فارس,130,1401,3,2278000000,1,True,True,True
6449, چیتگر ,98,1401,2,1750000000,7,True,True,True
6450, ستارخان ,75,1401,2,5250000000,4,True,True,True
6451, چیتگر ,97,1400,2,750000000,13,True,True,True
6452, ستارخان ,88,1393,2,5800000000,3,True,True,True
6453, استاد معین ,77,1394,1,3310000000,7,True,True,False
6454, نواب,40,1377,1,1300000000,1,True,True,False
6455, کوی فردوس ,60,1384,2,3548000000,2,True,True,True
6456, پلیس,86,1397,2,5200000000,2,True,True,False
6457, جنت‌آباد مرکزی ,98,1401,2,6220000000,1,True,True,True
6458, پونک ,65,1388,2,3850000000,2,True,True,True
6459, شهران شمالی ,80,1392,2,5200000000,2,True,True,True
6460, پلیس,91,1400,2,5000000000,2,True,True,False
6461, سعادت‌آباد,119,1383,3,8150000000,1,True,True,True
6462, قبا ,92,1385,2,7300000000,6,True,True,True
6463, دروس ,180,1401,3,30600000000,3,True,True,True
6464, هروی,112,1384,2,8850000000,4,True,True,True
6465, پاسداران ,130,1401,3,15600000000,3,True,True,True
6466, دروس ,150,1401,3,24750000000,1,True,True,True
6467, دروس,220,1400,3,36000000000,6,True,True,True
6468, حشمتیه,81,1385,2,3050000000,3,True,True,False
6469, آذربایجان ,41,1399,1,2070000000,1,True,True,False
6470, جنت‌آباد مرکزی ,58,1383,1,3500000000,1,True,True,True
6471, جنت‌آباد مرکزی ,87,1386,2,5100000000,3,True,True,True
6472, بریانک ,49,1378,1,1450000000,3,True,True,False
6473, قیطریه,81,1390,2,6700000000,2,True,True,True
6474, گیشا (کوی نصر) ,87,1401,2,9570000000,1,True,True,True
6475, ولنجک ,150,1395,3,13500000000,2,True,True,True
6476, چیتگر ,97,1389,2,4650000000,1,True,True,True
6477, جنت‌آباد جنوبی ,65,1393,2,4700000000,4,True,True,True
6478, ستارخان ,95,1393,2,6250000000,6,True,True,True
6479, ستارخان ,103,1401,2,7200000000,2,True,True,True
6480, شهرک غرب ,167,1401,3,25000000000,8,True,True,True
6481, پونک ,110,1396,2,8000000000,1,True,True,True
6482, پونک ,64,1386,1,3350000000,3,True,True,True
6483, الهیه ,200,1400,3,34000000000,4,True,True,True
6484, دریاچه شهدای خلیج فارس ,132,1401,3,2280000000,16,True,True,True
6485, ستارخان ,100,1399,2,6500000000,1,True,True,True
6486, اختیاریه,110,1396,2,8800000000,1,True,True,True
6487, استاد معین ,84,1400,2,3800000000,1,True,True,True
6488, نیاوران ,100,1396,2,12200000000,2,True,True,True
6489, امیرآباد,131,1383,3,10000000000,4,True,True,True
6490, مبارک‌آباد بهشتی ,60,1398,2,960000000,1,True,True,True
6491, پونک ,230,1401,3,27000000000,7,True,True,True
6492, دکتر هوشیار ,50,1391,1,2250000000,1,True,True,False
6493, مبارک‌آباد بهشتی ,72,1398,2,1231200000,3,True,True,True
6494, قیطریه ,120,1380,2,9300000000,3,True,True,True
6495, جی ,48,1395,1,1700000000,3,True,True,False
6496, شهرک غرب ,131,1394,3,14990000000,4,True,True,True
6497, شهرک غرب ,140,1382,3,11400000000,1,True,True,True
6498, سعادت‌آباد ,126,1399,3,15120000000,2,True,True,True
6499, پاسداران ,117,1401,2,10530000000,11,True,True,True
6500, پاسداران ,71,1398,1,6300000000,4,True,True,True
6501, کوی فردوس ,75,1383,2,3400000000,3,True,True,True
6502, سعادت‌آباد ,140,1388,3,13500000000,4,True,True,True
6503, نیاوران ,182,1386,3,25500000000,5,True,True,True
6504, هاشمی ,50,1392,1,2400000000,1,True,True,True
6505, چیتگر ,20,1401,1,355000000,22,True,True,True
6506, دولاب ,63,1381,1,1650000000,2,True,True,False
6507, باغ فیض ,128,1384,3,7000000000,3,True,True,True
6508, سهروردی ,110,1372,2,6600000000,1,True,True,True
6509, جنت‌آباد مرکزی ,75,1385,2,4300000000,1,True,True,True
6510, دهکده المپیک ,86,1401,2,2666000000,15,True,True,True
6511, دریاچه شهدای خلیج فارس ,85,1401,2,2640000000,19,True,True,True
6512, دهکده المپیک ,111,1401,2,3441000000,18,True,True,True
6513, شهر زیبا ,70,1388,1,4200000000,2,True,True,True
6514, زعفرانیه ,220,1386,3,31000000000,4,True,True,True
6515, میرداماد ,86,1394,1,7900000000,2,True,True,True
6516, ولنجک ,150,1384,3,18000000000,3,True,True,True
6517, مرزداران ,138,1385,3,9200000000,5,True,True,True
6518, پاسداران,183,1401,3,13725000000,10,True,True,True
6519, سعادت‌آباد ,150,1395,3,14000000000,2,True,True,True
6520, کوی فردوس ,62,1385,2,4250000000,1,True,True,True
6521, ولنجک ,210,1386,3,18500000000,4,True,True,True
6522, پونک ,60,1384,1,3900000000,4,True,True,True
6523, گاندی ,125,1375,2,9800000000,3,True,True,True
6524, شهرک غرب,125,1392,2,13000000000,3,True,True,True
6525, سازمان برنامه ,95,1383,2,4970000000,2,True,True,True
6526, جیحون ,75,1393,2,3150000000,2,True,True,True
6527, تهرانپارس شرقی ,40,1401,1,800000000,2,True,True,False
6528, جنت‌آباد جنوبی ,125,1397,3,9650000000,2,True,True,True
6529, مرزداران ,165,1401,3,20200000000,5,True,True,True
6530, مرزداران ,218,1400,4,26160000000,5,True,True,True
6531, مرزداران ,150,1386,3,11000000000,5,True,True,True
6532, ستارخان ,118,1393,2,7200000000,3,True,True,True
6533, چیتگر ,106,1401,2,1200000000,12,True,True,True
6534, تهران‌سر ,90,1396,2,4320000000,1,True,True,True
6535, سعادت‌آباد,126,1400,2,16700000000,1,True,True,True
6536, الهیه ,134,1383,3,12400000000,1,True,True,True
6537, پاسداران ,130,1401,2,11050000000,11,True,True,True
6538, آذربایجان ,39,1379,1,1900000000,1,True,True,False
6539, گیشا (کوی نصر) ,158,1401,3,20540000000,2,True,True,True
6540, سهروردی ,134,1396,3,9000000000,5,True,True,True
6541, سعادت‌آباد ,147,1399,3,22500000000,4,True,True,True
6542, کامرانیه ,100,1386,3,11700000000,1,True,True,True
6543, نیاوران ,190,1401,3,34600000000,6,True,True,True
6544, جیحون ,77,1401,2,2900000000,2,True,True,False
6545, جنت‌آباد جنوبی ,63,1401,2,4800000000,2,True,True,True
6546, سعادت‌آباد ,116,1400,2,11250000000,2,True,True,True
6547, صادقیه ,137,1380,3,6850000000,1,True,True,True
6548, نارمک ,115,1378,3,5750000000,2,True,True,True
6549, شهرک ولیعصر ,50,1383,1,1550000000,4,True,True,False
6550, تهران‌سر ,109,1401,2,4687000000,7,True,True,True
6551, شهران جنوبی,45,1387,1,3150000000,3,True,True,True
6552, جنت‌آباد مرکزی ,120,1399,2,7380000000,2,True,True,True
6553, جردن ,150,1385,3,12000000000,4,True,True,True
6554, جردن ,285,1375,4,22000000000,2,True,True,True
6555, جردن ,95,1396,2,8800000000,4,True,True,True
6556, ازگل ,95,1388,2,9900000000,10,True,True,True
6557, پاسداران ,100,1401,2,8000000000,11,True,True,True
6558, جنت‌آباد مرکزی ,88,1395,2,5820000000,4,True,True,True
6559, تجریش ,145,1401,3,18850000000,4,True,True,True
6560, پونک ,82,1397,2,6600000000,2,True,True,True
6561, قیطریه ,161,1391,3,14500000000,2,True,True,True
6562, اتابک ,72,1397,2,2088000000,1,True,True,True
6563, طوس ,46,1388,1,2400000000,1,True,True,True
6564, جنت‌آباد مرکزی ,55,1387,1,3300000000,2,True,True,True
6565, نیاوران ,150,1392,3,15700000000,5,True,True,True
6566, نیاوران ,105,1396,2,16275000000,4,True,True,True
6567, نیاوران ,1050,1390,3,157000000000,5,True,True,True
6568, جنت‌آباد جنوبی ,64,1386,2,3400000000,1,True,True,False
6569, جردن ,158,1396,3,13900000000,2,True,True,True
6570, دریاچه شهدای خلیج فارس ,50,1400,2,729000000,10,True,True,True
6571, چیتگر ,127,1401,3,3000000000,17,True,True,True
6572, چیتگر ,50,1401,2,735000000,20,True,True,True
6573, ازگل ,115,1385,2,8000000000,8,True,True,True
6574, کوی فردوس ,65,1385,2,4250000000,3,True,True,True
6575, چیتگر ,20,1401,1,410000000,21,True,True,True
6576, شهرک راه‌آهن,165,1397,3,12500000000,3,True,True,True
6577,1370,1370,1370,1370,1370,1370,True,True,True
6578, پونک ,50,1392,1,4300000000,3,True,True,True
6579, جنت‌آباد شمالی ,77,1384,2,4550000000,1,True,True,True
6580, میرداماد ,200,1399,3,26000000000,3,True,True,True
6581, بریانک ,55,1395,1,2000000000,1,True,True,False
6582, ونک ,153,1388,3,12800000000,3,True,True,True
6583, ونک ,215,1401,3,34000000000,5,True,True,True
6584, گیشا (کوی نصر) ,78,1393,2,6450000000,1,True,True,True
6585, امیرآباد ,147,1401,3,13400000000,5,True,True,True
6586, ولنجک ,155,1394,3,30800000000,5,True,True,True
6587, ولنجک ,133,1395,3,23000000000,8,True,True,True
6588, اختیاریه ,93,1399,2,8600000000,3,True,True,True
6589, سعادت‌آباد ,190,1390,3,21000000000,3,True,True,True
6590, پونک ,75,1390,2,5500000000,2,True,True,True
6591, کوی فردوس ,79,1401,2,6260000000,5,True,True,True
6592, کوی فردوس ,100,1386,2,5500000000,5,True,True,True
6593, کوی فردوس ,76,1398,2,5300000000,3,True,True,True
6594, شهرک غرب ,153,1401,3,19500000000,2,True,True,True
6595, نیاوران ,240,1396,3,31000000000,1,True,True,True
6596, تهران‌سر ,57,1385,1,2350000000,3,True,True,False
6597, دهکده المپیک ,84,1401,2,1365000000,5,True,True,True
6598, پونک ,66,1385,1,3350000000,3,True,True,True
6599, سعادت‌آباد,142,1384,3,10000000000,3,True,True,True
6600, سلسبیل ,110,1374,3,3450000000,1,True,True,False
6601, سازمان برنامه ,60,1388,1,3650000000,2,True,True,True
6602, جنت‌آباد جنوبی ,175,1399,3,15600000000,2,True,True,True
6603, سوهانک ,180,1396,3,15660000000,1,True,True,True
6604, سعادت‌آباد ,139,1399,3,15200000000,3,True,True,True
6605, جنت‌آباد جنوبی ,70,1383,2,4350000000,1,True,True,True
6606, نظام‌آباد ,41,1386,1,1710000000,3,True,True,True
6607, نیاوران ,187,1384,3,18700000000,1,True,True,True
6608, جنت‌آباد مرکزی ,89,1391,2,5850000000,4,True,True,True
6609, نیاوران ,163,1380,3,16000000000,4,True,True,True
6610, میرداماد ,95,1401,2,11400000000,1,True,True,True
6611, نیاوران ,280,1397,3,60000000000,11,True,True,True
6612, جنت‌آباد جنوبی ,75,1388,2,4800000000,1,True,True,True
6613, جنت‌آباد جنوبی ,142,1401,3,10792000000,6,True,True,True
6614, شهران جنوبی ,63,1384,2,3650000000,2,True,True,True
6615, جنت‌آباد جنوبی ,168,1400,3,15500000000,2,True,True,True
6616, سازمان برنامه ,60,1396,2,4200000000,1,True,True,True
6617, کامرانیه ,93,1384,2,13500000000,1,True,True,True
6618, پونک ,74,1381,2,4170000000,1,True,True,True
6619, اوین ,107,1390,2,8000000000,2,True,True,True
6620, امیرآباد ,145,1401,3,13000000000,4,True,True,True
6621, استاد معین,46,1394,1,2000000000,2,True,True,False
6622, جنت‌آباد مرکزی ,110,1401,2,8000000000,5,True,True,True
6623, تهرانپارس شرقی ,85,1400,2,1400000000,11,True,True,True
6624, چیتگر ,131,1401,2,4847000000,17,True,True,True
6625, دهکده المپیک ,85,1401,2,2620000000,2,True,True,True
6626, مرزداران ,103,1395,2,7100000000,1,True,True,True
6627, جنت‌آباد شمالی ,80,1393,2,5250000000,4,True,True,True
6628, جردن ,169,1385,3,12500000000,4,True,True,True
6629, سعادت‌آباد ,130,1398,3,15700000000,2,True,True,True
6630, جیحون ,78,1401,2,2900000000,2,True,True,False
6631, جنت‌آباد جنوبی ,178,1401,3,15800000000,2,True,True,True
6632, دروس ,220,1385,3,21800000000,1,True,True,True
6633, پونک ,50,1394,1,4400000000,3,True,True,True
6634, جنت‌آباد جنوبی ,92,1388,2,6350000000,2,True,True,True
6635, جیحون ,48,1376,1,1450000000,3,True,True,False
6636,1370,1370,1370,1370,1370,1370,True,True,True
6637, کوی فردوس ,75,1401,2,5250000000,3,True,True,True
6638, مبارک‌آباد بهشتی ,75,1399,2,1338800000,3,True,True,True
6639, جنت‌آباد جنوبی ,170,1401,3,15650000000,2,True,True,True
6640, قیطریه ,65,1401,1,7680000000,1,True,True,True
6641, مرزداران ,95,1391,2,6900000000,2,True,True,True
6642, پاسداران ,113,1401,2,9040000000,11,True,True,True
6643, قیطریه ,205,1388,3,17500000000,3,True,True,True
6644, امیر بهادر,90,1401,2,3240000000,5,True,True,True
6645, امیرآباد ,121,1385,3,8100000000,3,True,True,True
6646, نیاوران,300,1387,4,30000000000,6,True,True,True
6647, هروی ,183,1401,3,13725000000,3,True,True,True
6648, استاد معین ,52,1392,1,2175000000,1,True,True,False
6649, کامرانیه,110,1390,2,13800000000,3,True,True,True
6650, باغ فیض ,65,1378,2,3180000000,1,True,True,True
6651, آذربایجان ,135,1399,3,6200000000,2,True,True,True
6652, جی,47,1383,1,1500000000,3,True,True,True
6653, محمودیه ,320,1400,3,70200000000,3,True,True,True
6654, درکه ,127,1400,2,14000000000,10,True,True,True
6655, سعادت‌آباد ,109,1386,2,10600000000,3,True,True,True
6656, آبشار تهران ,120,1401,2,3720000000,5,True,True,True
6657, تهرانپارس غربی ,89,1401,2,5800000000,5,True,True,True
6658, تهرانپارس غربی ,70,1381,2,3100000000,3,True,True,False
6659, چیتگر ,92,1401,2,2200000000,10,True,True,True
6660, بریانک ,50,1380,1,1447000000,1,True,True,False
6661, جیحون ,67,1384,2,2390000000,4,True,True,True
6662, پونک ,85,1391,2,6100000000,3,True,True,True
6663, ازگل ,81,1393,2,6700000000,2,True,True,True
6664, سعادت‌آباد ,207,1401,3,36225000000,15,True,True,True
6665, زعفرانیه ,230,1400,3,50000000000,6,True,True,True
6666, سازمان برنامه,85,1385,2,5800000000,2,True,True,True
6667, دریاچه شهدای خلیج فارس ,86,1394,2,3300000000,4,True,True,True
6668, جنت‌آباد جنوبی ,118,1400,2,8909000000,3,True,True,True
6669, جنت‌آباد جنوبی ,103,1389,2,7100000000,2,True,True,True
